class,cap-shape,Cap-surface,cap-color,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,family,name,predicted_class
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,c,g,n,,g,,,f,f,Tricholoma Family,Milky Bell Cap,e
e,x,g,n,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,c,g,n,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,x,g,e,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,x,g,n,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,c,g,e,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,c,g,e,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,x,g,n,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,c,g,e,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,f,g,e,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,x,g,n,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,c,g,e,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,f,g,n,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,c,g,n,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,c,g,n,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,x,g,e,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,c,g,n,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,f,g,e,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,f,g,n,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,x,g,n,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,c,g,e,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,f,g,e,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,x,g,e,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,f,g,e,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,f,g,n,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,c,g,n,,n,,,f,f,Tricholoma Family,Small Bleeding Bell Cap,e
e,f,g,n,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,x,g,n,,n,,,f,f,Tricholoma Family,Fuzzy Polypore,p
e,f,g,n,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
e,f,g,n,,n,,,f,f,Bracket Fungi,Fuzzy Polypore,e
